Age,Job_Title,Marital_Status,Education,Balance,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Sub_Num,y
48,blue-collar,married,secondary,10724,,3,10724,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,management,married,secondary,12186,,3,12186,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,management,married,tertiary,10786,,3,10786,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,technician,single,secondary,10236,,3,10236,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
47,management,married,unknown,12245,,3,12245,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
51,management,married,tertiary,22557,,3,22557,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
32,management,single,tertiary,15561,,3,15561,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
47,management,married,tertiary,24312,,3,24312,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
29,blue-collar,single,tertiary,11310,,3,11310,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
60,housemaid,married,unknown,15681,,3,15681,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
48,technician,married,secondary,10655,,3,10655,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,management,married,tertiary,14190,,3,14190,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
50,technician,married,secondary,10757,,3,10757,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,entrepreneur,married,tertiary,41923,,3,41923,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,management,married,tertiary,15298,,3,15298,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,management,single,tertiary,11971,,3,11971,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
52,blue-collar,married,primary,66653,,3,66653,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
30,management,single,tertiary,13763,,3,13763,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
45,technician,married,tertiary,12766,,3,12766,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
58,management,married,tertiary,16264,,3,16264,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,management,single,secondary,10378,,3,10378,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
44,management,married,tertiary,13853,,3,13853,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
32,unemployed,married,secondary,11524,,3,11524,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
53,management,divorced,tertiary,26306,,3,26306,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,management,married,tertiary,10114,,3,10114,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,management,married,tertiary,12212,,3,12212,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
57,management,married,tertiary,12048,,3,12048,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,retired,married,secondary,17769,,3,17769,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,self-employed,single,secondary,20451,,3,20451,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
43,services,married,secondary,14679,,3,14679,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
50,services,married,secondary,57435,,3,57435,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
31,self-employed,single,tertiary,17924,,3,17924,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,management,married,secondary,16236,,3,16236,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
45,unknown,married,unknown,19706,,3,19706,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
48,unemployed,married,secondary,11371,,3,11371,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
33,unemployed,single,tertiary,14889,,3,14889,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
33,management,married,tertiary,26721,,3,26721,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,management,single,tertiary,10907,,3,10907,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
30,management,single,tertiary,11278,,3,11278,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
25,student,single,secondary,14657,,3,14657,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,management,married,secondary,10357,,3,10357,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,management,married,tertiary,39098,,3,39098,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
69,services,married,unknown,23592,,3,23592,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
60,housemaid,married,primary,11904,,3,11904,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
62,management,married,tertiary,10373,,3,10373,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,housemaid,single,primary,10889,,3,10889,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
27,management,single,tertiary,12956,,3,12956,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
31,technician,single,tertiary,13711,,3,13711,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
46,management,married,tertiary,11385,,3,11385,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
60,management,married,tertiary,13546,,3,13546,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
35,technician,single,tertiary,13460,,3,13460,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
57,management,married,tertiary,10583,,3,10583,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
29,student,single,unknown,10332,,3,10332,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
57,technician,married,tertiary,27069,,3,27069,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,management,married,tertiary,15787,,3,15787,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,services,divorced,secondary,2044,,3,2044,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
32,blue-collar,divorced,primary,4805,,3,4805,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,self-employed,divorced,tertiary,5331,,3,5331,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,management,divorced,tertiary,3575,,3,3575,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
54,management,divorced,tertiary,5399,,3,5399,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,housemaid,divorced,tertiary,6920,,3,6920,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,blue-collar,divorced,secondary,7378,,3,7378,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
44,services,divorced,secondary,2416,,3,2416,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,housemaid,divorced,primary,2610,,3,2610,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,blue-collar,divorced,secondary,5291,,3,5291,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
57,management,divorced,secondary,3625,,3,3625,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
57,admin.,divorced,secondary,4378,,3,4378,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
49,blue-collar,divorced,primary,2262,,3,2262,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
33,technician,divorced,secondary,4369,,3,4369,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,management,divorced,tertiary,5455,,3,5455,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
29,blue-collar,divorced,primary,2597,,3,2597,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
50,technician,divorced,unknown,2706,,3,2706,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,management,divorced,tertiary,3254,,3,3254,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
54,blue-collar,divorced,primary,2227,,3,2227,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,admin.,divorced,secondary,4630,,3,4630,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,management,divorced,tertiary,3611,,3,3611,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
56,retired,divorced,tertiary,2774,,3,2774,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
44,technician,divorced,tertiary,9192,,3,9192,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
56,management,divorced,primary,7496,,3,7496,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
49,services,divorced,secondary,3250,,3,3250,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
57,retired,divorced,tertiary,5253,,3,5253,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,services,divorced,secondary,2769,,3,2769,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,blue-collar,divorced,unknown,2357,,3,2357,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,blue-collar,divorced,primary,4168,,3,4168,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
48,blue-collar,divorced,primary,2677,,3,2677,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
47,management,divorced,tertiary,2515,,3,2515,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
45,services,divorced,primary,3854,,3,3854,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,services,divorced,unknown,3390,,3,3390,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
50,retired,divorced,secondary,4861,,3,4861,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
52,technician,divorced,secondary,2816,,3,2816,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
45,housemaid,divorced,tertiary,2098,,3,2098,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
49,admin.,divorced,secondary,2169,,3,2169,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,housemaid,divorced,unknown,3068,,3,3068,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,entrepreneur,divorced,secondary,2998,,3,2998,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
60,retired,divorced,secondary,2047,,3,2047,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,self-employed,divorced,tertiary,2979,,3,2979,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
43,management,divorced,tertiary,3163,,3,3163,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,technician,divorced,tertiary,3331,,3,3331,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
44,technician,divorced,secondary,2340,,3,2340,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,housemaid,divorced,primary,2518,,3,2518,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
45,technician,divorced,secondary,2657,,3,2657,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
40,management,divorced,tertiary,3426,,3,3426,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
33,management,divorced,tertiary,2695,,3,2695,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
44,management,divorced,tertiary,3321,,3,3321,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
45,management,divorced,tertiary,2307,,3,2307,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
32,technician,divorced,secondary,3345,,3,3345,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
54,management,divorced,tertiary,2625,,3,2625,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
32,management,divorced,tertiary,4393,,3,4393,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
56,admin.,divorced,secondary,3337,,3,3337,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,management,divorced,tertiary,2287,,3,2287,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,entrepreneur,divorced,secondary,3780,,3,3780,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
51,management,divorced,tertiary,2011,,3,2011,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,admin.,divorced,secondary,2087,,3,2087,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
53,management,divorced,tertiary,2679,,3,2679,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
46,admin.,divorced,secondary,3163,,3,3163,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
56,blue-collar,divorced,secondary,9898,,3,9898,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,self-employed,divorced,tertiary,4418,,3,4418,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
75,retired,divorced,primary,3881,,3,3881,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
56,blue-collar,divorced,secondary,2780,,3,2780,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
53,management,divorced,tertiary,2152,,3,2152,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
85,retired,divorced,primary,7613,,3,7613,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
76,retired,divorced,primary,3049,,3,3049,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
33,services,divorced,secondary,2358,,3,2358,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
32,self-employed,divorced,tertiary,3271,,3,3271,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
46,admin.,divorced,secondary,3201,,3,3201,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,services,divorced,secondary,2268,,3,2268,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
43,services,divorced,secondary,7816,,3,7816,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,entrepreneur,divorced,tertiary,7929,,3,7929,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
81,retired,divorced,primary,4321,,3,4321,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
71,retired,divorced,secondary,5584,,3,5584,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
74,retired,divorced,secondary,4079,,3,4079,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
57,housemaid,divorced,primary,8278,,3,8278,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,technician,divorced,tertiary,4276,,3,4276,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,student,divorced,tertiary,2946,,3,2946,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
83,housemaid,divorced,primary,5944,,3,5944,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
57,technician,single,secondary,5961,,3,5961,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,management,single,tertiary,2124,,3,2124,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
60,retired,single,tertiary,7440,,3,7440,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,technician,single,secondary,2919,,3,2919,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
53,management,single,secondary,5558,,3,5558,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
54,management,single,tertiary,4393,,3,4393,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
39,unemployed,single,secondary,2645,,3,2645,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,management,single,tertiary,3137,,3,3137,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,blue-collar,single,secondary,5891,,3,5891,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,services,single,secondary,9713,,3,9713,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,blue-collar,single,secondary,3254,,3,3254,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
56,technician,single,secondary,3499,,3,3499,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,technician,single,secondary,5637,,3,5637,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
36,technician,single,secondary,4136,,3,4136,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
23,blue-collar,single,secondary,5145,,3,5145,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,technician,single,secondary,2544,,3,2544,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,admin.,single,secondary,2201,,3,2201,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,admin.,single,secondary,2758,,3,2758,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,management,single,tertiary,7025,,3,7025,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,blue-collar,single,unknown,2841,,3,2841,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,unknown,single,secondary,3237,,3,3237,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,entrepreneur,single,secondary,3216,,3,3216,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,self-employed,single,tertiary,4844,,3,4844,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
35,housemaid,single,unknown,4378,,3,4378,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,unemployed,single,tertiary,9019,,3,9019,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,management,single,tertiary,8828,,3,8828,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
46,management,single,tertiary,2223,,3,2223,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
43,management,single,tertiary,5658,,3,5658,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,management,single,tertiary,3140,,3,3140,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,student,single,tertiary,3316,,3,3316,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
49,unknown,single,tertiary,2226,,3,2226,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
24,technician,single,secondary,2355,,3,2355,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,services,single,secondary,9231,,3,9231,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,student,single,unknown,9669,,3,9669,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
54,technician,single,tertiary,3233,,3,3233,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,entrepreneur,single,primary,7264,,3,7264,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,admin.,single,unknown,2273,,3,2273,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,blue-collar,single,secondary,3508,,3,3508,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,blue-collar,single,secondary,2707,,3,2707,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,blue-collar,single,secondary,2580,,3,2580,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
58,retired,single,primary,6570,,3,6570,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,technician,single,tertiary,2642,,3,2642,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
47,management,single,tertiary,8106,,3,8106,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,self-employed,single,tertiary,3972,,3,3972,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
41,technician,single,secondary,3023,,3,3023,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,management,single,tertiary,2706,,3,2706,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
50,management,single,tertiary,6030,,3,6030,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
46,technician,single,tertiary,3133,,3,3133,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,admin.,single,tertiary,2505,,3,2505,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,management,single,tertiary,2745,,3,2745,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,technician,single,secondary,3665,,3,3665,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
36,technician,single,secondary,9149,,3,9149,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,technician,single,secondary,2419,,3,2419,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,services,single,secondary,2223,,3,2223,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
44,management,single,secondary,3684,,3,3684,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
40,technician,single,secondary,2141,,3,2141,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
57,blue-collar,single,primary,3495,,3,3495,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,management,single,tertiary,3445,,3,3445,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,management,single,tertiary,6964,,3,6964,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
45,management,single,tertiary,5769,,3,5769,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,services,single,secondary,7704,,3,7704,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
35,services,single,secondary,7242,,3,7242,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
43,entrepreneur,single,tertiary,5347,,3,5347,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,unknown,single,unknown,2822,,3,2822,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
42,admin.,single,secondary,2095,,3,2095,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
52,management,single,tertiary,5728,,3,5728,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
59,unemployed,single,primary,7724,,3,7724,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
51,management,single,tertiary,8265,,3,8265,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
36,unemployed,single,primary,4148,,3,4148,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
39,technician,single,tertiary,5803,,3,5803,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
47,unemployed,single,primary,7351,,3,7351,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,unemployed,single,primary,3777,,3,3777,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
37,technician,single,secondary,2442,,3,2442,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
53,admin.,single,secondary,2892,,3,2892,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
21,student,single,primary,3472,,3,3472,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
55,admin.,single,secondary,2359,,3,2359,3,3,5,335,3.6666666666666665,Loyal Customers,0,no
38,services,single,secondary,2253,,3,2253,3,3,5,335,3.6666666666666665,Loyal Customers,1,yes
